Date,AAPL,GOOGL,MSFT
2023-11-01,172.70419311523438,125.84832000732422,342.1195983886719
2023-11-02,176.2780303955078,126.88337707519531,344.3439025878906
2023-11-03,175.36468505859375,128.48573303222656,348.7727355957031
2023-11-06,177.92593383789062,129.6302490234375,352.4601135253906
2023-11-07,180.49710083007812,130.34683227539062,356.41448974609375
2023-11-08,181.55929565429688,131.2126922607422,359.05401611328125
2023-11-09,181.08282470703125,129.6202850341797,356.5727233886719
2023-11-10,185.2875518798828,131.9591064453125,365.4501953125
2023-11-13,183.69711303710938,131.46148681640625,362.49432373046875
2023-11-14,186.32135009765625,132.9842071533203,366.04327392578125
2023-11-15,186.88795471191406,133.9794464111328,366.1919250488281
2023-11-16,188.5778045654297,136.27845764160156,372.6307678222656
2023-11-17,188.55792236328125,134.66615295410156,366.3702392578125
2023-11-20,190.3074188232422,135.60169982910156,373.8887939453125
2023-11-21,189.5022430419922,136.31826782226562,369.5599365234375
2023-11-22,190.16824340820312,137.83103942871094,374.2949523925781
2023-11-24,188.83624267578125,136.0395965576172,373.8788757324219
2023-11-27,188.65731811523438,135.7609405517578,375.04779052734375
2023-11-28,189.263671875,136.5471649169922,379.0993347167969
2023-11-29,188.2398223876953,134.34768676757812,375.2855224609375
2023-11-30,188.8163604736328,131.89938354492188,375.3450012207031
2023-12-01,190.09866333007812,131.23257446289062,370.98638916015625
2023-12-04,188.29945373535156,128.6549072265625,365.6669006347656
2023-12-05,192.26564025878906,130.36672973632812,369.01507568359375
2023-12-06,191.17222595214844,129.40135192871094,365.330078125
2023-12-07,193.11056518554688,136.27845764160156,367.4598388671875
2023-12-08,194.54197692871094,134.34768676757812,370.708984375
2023-12-11,192.027099609375,132.65576171875,367.8065490722656
2023-12-12,193.5479736328125,131.8894500732422,370.8575744628906
2023-12-13,196.778564453125,131.939208984375,370.84765625
2023-12-14,196.92767333984375,131.3122100830078,362.4870910644531
2023-12-15,196.39089965820312,131.9690704345703,367.2419128417969
2023-12-18,194.72091674804688,135.1538543701172,369.14385986328125
2023-12-19,195.7646484375,135.99978637695312,369.74810791015625
2023-12-20,193.66725158691406,137.68173217773438,367.13299560546875
2023-12-21,193.51812744140625,139.75184631347656,370.0254821777344
2023-12-22,192.444580078125,140.81675720214844,371.0556945800781
2023-12-26,191.89785766601562,140.84661865234375,371.13494873046875
2023-12-27,191.9972686767578,139.7020721435547,370.550537109375
2023-12-28,192.42469787597656,139.56275939941406,371.7491455078125
2023-12-29,191.38096618652344,139.02532958984375,372.50201416015625
2024-01-02,184.53207397460938,137.51255798339844,367.3805847167969
2024-01-03,183.15037536621094,138.2589874267578,367.1131896972656
2024-01-04,180.82435607910156,135.74102783203125,364.4781799316406
2024-01-05,180.0987091064453,135.08416748046875,364.28997802734375
2024-01-08,184.4525604248047,138.1793670654297,371.1646728515625
2024-01-09,184.03506469726562,140.2793426513672,372.2543029785156
2024-01-10,185.0788116455078,141.60299682617188,379.1686096191406
2024-01-11,184.4823760986328,141.40394592285156,381.01116943359375
2024-01-12,184.81040954589844,141.9712371826172,384.8150329589844
2024-01-16,182.53408813476562,141.81201171875,386.5980529785156
2024-01-17,181.58973693847656,140.79685974121094,385.8056335449219
2024-01-18,187.50424194335938,142.7972869873047,390.1642150878906
2024-01-19,190.41676330566406,145.68350219726562,394.9190673828125
2024-01-22,192.73284912109375,145.2953643798828,392.77935791015625
2024-01-23,194.01515197753906,146.34034729003906,395.1468811035156
2024-01-24,193.33921813964844,147.99244689941406,398.7724609375
2024-01-25,193.0111846923828,151.14735412597656,401.06072998046875
2024-01-26,191.27162170410156,151.46583557128906,400.12957763671875
2024-01-29,190.5857391357422,152.77955627441406,405.8650817871094
2024-01-30,186.91775512695312,150.73931884765625,404.7456970214844
2024-01-31,183.29949951171875,139.43338012695312,393.83929443359375
2024-02-01,185.7447967529297,140.48834228515625,399.98095703125
2024-02-02,184.7408447265625,141.70254516601562,407.3509521484375
2024-02-05,186.5598907470703,142.996337890625,401.8333740234375
2024-02-06,188.17025756835938,143.4143524169922,401.6748962402344
2024-02-07,188.27960205078125,144.84750366210938,410.15435791015625
2024-02-08,187.1960906982422,145.2157440185547,410.2137756347656
2024-02-09,187.9624786376953,148.29103088378906,416.5931701660156
2024-02-12,186.27044677734375,146.82803344726562,411.3529968261719
2024-02-13,184.1703643798828,144.4493865966797,402.4971008300781
2024-02-14,183.28456115722656,145.24559020996094,406.3873596191406
2024-02-15,182.9959259033203,142.09066772460938,403.4795837402344
2024-02-16,181.45321655273438,139.85137939453125,400.9985046386719
2024-02-20,180.70672607421875,140.44851684570312,399.7381591796875
2024-02-21,181.46316528320312,141.87171936035156,399.1327819824219
2024-02-22,183.50352478027344,143.40438842773438,408.5310363769531
2024-02-23,181.6622314453125,143.2750244140625,407.2309265136719
2024-02-26,180.30862426757812,136.91542053222656,404.4521789550781
2024-02-27,181.77169799804688,138.21917724609375,404.3926086425781
2024-02-28,180.5673828125,135.73106384277344,404.6307678222656
2024-02-29,179.90054321289062,137.80117797851562,410.5059814453125
2024-03-01,178.81565856933594,136.48745727539062,412.3518371582031
2024-03-04,174.277099609375,132.7154998779297,411.7762451171875
2024-03-05,169.3204803466797,132.03872680664062,399.5992126464844
2024-03-06,168.3251953125,130.77476501464844,399.04345703125
2024-03-07,168.20574951171875,133.7406005859375,406.0400695800781
2024-03-08,169.9276123046875,134.76568603515625,403.14215087890625
2024-03-11,171.93812561035156,137.0149383544922,401.4550476074219
2024-03-12,172.41587829589844,137.84097290039062,412.13348388671875
2024-03-13,170.3257598876953,139.12484741210938,411.9548645019531
2024-03-14,172.18695068359375,142.4191131591797,421.9981994628906
2024-03-15,171.80873107910156,140.50823974609375,413.264892578125
2024-03-18,172.90357971191406,146.977294921875,414.1580505371094
2024-03-19,175.2524871826172,146.33038330078125,418.2170715332031
2024-03-20,177.830322265625,148.03225708007812,422.0081481933594
2024-03-21,170.5646209716797,146.89768981933594,426.11676025390625
